Date,AUBANK,AXISBANK,BANDHANBNK,BANKBARODA,FEDERALBNK,HDFCBANK,ICICIBANK,IDFCFIRSTB,INDUSINDBK,KOTAKBANK,PNB,SBIN,BANKNIFTY,eig1,eig2,eig3,eig4,eig5,eig6
2018-04-13,-0.022287822878228836,-0.011298405466970474,-0.011407199625993458,0.010749076251259648,0.0,-0.0019701368726668944,0.005231037489102031,0.0010224948875257045,0.0018839487565938118,0.014542570068746707,0.0004938271604937317,-0.011229314420803882,0.00021829641477899564,,,,,,
2018-04-16,-0.0009057971014493349,-0.00027647221454241144,-0.01863236545918856,-0.003988035892322994,-0.0025342118601114905,0.008883116883116937,-0.002254986990459562,0.002042900919305257,0.0017998173319724309,0.018243419338024536,-0.021224086870681114,-0.0077704722056185505,0.004771711784639976,,,,,,
2018-04-17,-0.01888788153520704,-0.018436578171091456,-0.02640709329221269,-0.013346680013346712,0.009654471544715326,0.0032954018845579025,0.01442976356050063,0.0020387359836901986,0.0011798460837153524,-0.006185479054688137,-0.012102874432677768,-0.0034136546184738714,0.000537106771692164,,,,,,
2018-04-18,0.012937009086708917,-0.026577761081893247,-0.0018808156800634857,-0.04193439296584367,-0.0015098137896325525,-0.008160123171670586,-0.0058269065981148005,0.006103763987792554,-0.012454133968985204,-0.009357427995020706,-0.008167432363450744,-0.00685069514406611,-0.009163411875923955,,,,,,
2018-04-19,-0.01033906036186727,-0.01032320308731316,0.0018843598135476203,0.026120720084715776,-0.01008064516129037,0.0033116009520852696,-0.001551456645405902,-0.002022244691607722,-0.005776741158602605,-4.332943368423603e-05,-0.010808028821410298,-0.001217285453438799,0.0009501121411186197,,,,,,
2018-04-20,0.00476263634966978,-0.014037824137258736,-0.01989705008909126,-0.01203990368077057,-0.014256619144602856,0.008715832903558596,-0.025725138121547086,-0.014184397163120588,-0.01096592923975015,-0.0009099575353151979,-0.026014568158168605,-0.020109689213894,-0.0072553893055642416,,,,,,
2018-04-23,0.004281345565749106,0.0009887284951553,0.006665993334006748,0.0038300835654596632,0.003615702479338845,-0.010297049951429105,-0.00974658869395717,-0.0030832476875641834,0.033952064428937945,0.014008760896907724,0.005341880341880323,0.005182421227197365,0.0006735127095458537,,,,,,
2018-04-24,0.06303288672350815,-0.002666930067167006,-0.017056285742951705,-0.015955601803676833,0.0030880082346886883,-0.0003926106542133656,0.016821760916249318,-0.01443298969072171,0.0016005121638924535,-0.0025662959794696683,-0.010095642933049875,-0.00763043926582796,0.0032631361763415523,,,,,,
2018-04-25,0.004726439415640105,-0.012776072100624036,0.009084413595998653,-0.03877335213253441,-0.015392508978963604,-0.007359173126614937,-0.018303414290742892,-0.008368200836820106,-0.015793118142111484,0.0015866209262433983,-0.00912506709608163,-0.01413133832086455,-0.009092687913553443,,,,,,
2018-04-26,0.051033499643620805,-0.0093298555377207,0.0014161440420796811,0.00733406674000725,0.011985409067222452,0.00494595889127214,-0.0001792757260665745,-0.00421940928270037,0.01848193749154392,0.015284497152887822,-0.014084507042253502,-0.016863406408094472,0.007918789090205713,,,,,,
2018-04-27,-0.007595280075952671,0.0920506329113926,0.023131313131313114,0.04259191845649801,0.011843460350154489,-0.003553925377928313,0.03245472476241695,0.01588983050847448,0.001487858015835064,0.0025723201484355585,0.026373626373626502,0.04030874785591765,0.015341311188321827,,,,,,
2018-04-30,-0.013530135301353163,-0.04061572700296756,0.013821700069108545,0.040153631284916225,0.0005089058524172518,0.010866174482686786,-0.012851684612712688,0.008342022940563076,0.007056826020056306,0.018801261829652915,0.021413276231263323,0.015663643858202958,0.005394847723531715,,,,,,
2018-05-02,-0.01801052923247437,0.012468586893485512,0.004674262342973856,-0.031218529707955578,0.007121057985757906,0.012960962814380528,-0.025686136523574987,-0.011375387797311398,-0.015648050579557427,0.037775575922714966,-0.027253668763102867,-0.021915584415584388,0.0014374343950243063,,,,,,
2018-05-03,-0.015519187358916442,0.018424821002386516,-0.026751962779877902,-0.008662508662508617,-0.014646464646464685,-0.0008123889312007249,0.018057060310581408,-0.021966527196652708,0.005272172563292932,-0.01853840951585306,-0.008081896551724088,0.003734439834024883,0.001445148875756308,,,,,,
2018-05-04,-0.02794496990541706,-0.024559430071241173,0.005079175380938272,-0.022020272631946947,0.025627883136852825,0.010468011585954562,0.003369989357928427,-0.007486631016042855,0.006921704869153222,-8.106683960917849e-05,-0.00543183052688756,0.00020669698222408606,0.0015680378047471244,,,,,,
2018-05-07,-0.009730207872622576,0.03036709590620812,-0.020015854141894662,0.026090064331665497,0.011494252873563315,-0.00558209705808399,0.024571327558776668,-0.011853448275861989,-0.0007138513602834573,0.009404515789046997,0.024576734025122837,0.0188055383343666,0.008057975309412102,,,,,,
2018-05-08,-0.020991514068780748,0.011471740346950199,-0.0003033367037410528,0.014280738418669392,0.022233201581027595,-0.005229088702336515,0.06728778467908891,-0.0065430752453654595,-0.010688961794898977,-0.002570177904501869,-0.012260127931769671,0.014401622718052787,0.009223639904765824,,,,,,
2018-05-09,0.05656934306569328,0.01152604887044717,-0.011631435217962949,-0.008928571428571286,-0.02223296278395359,0.0057649487051743,-0.008082767539605573,-0.003293084522502765,0.005081300813008172,0.007488827153038002,0.0037776578521315773,-0.008198360327934417,0.002451083727793568,,,,,,
2018-05-10,0.015544041450777257,-0.0015496809480401996,-0.004400327466230092,-0.03915453915453915,-0.11616411270390503,0.007228063081277769,0.00016297262059983275,-0.037444933920704804,0.0033260603480389506,-0.0029173160692164135,-0.017204301075268713,-0.00020161290322584513,-0.000896596946217576,,,,,,
2018-05-11,0.00779478458049887,0.010316808180407255,-0.004316990440949686,0.029210241615578614,0.007270693512304138,0.009564911928539033,0.013361577317907658,0.004576659038901587,0.0047206089055082945,0.015871743486973955,-0.02844638949671785,0.009679370840895318,0.010797520186751397,,,,,,
2018-05-14,-0.02053157080579382,-0.002530272908006448,-0.009084339836894828,0.0,-0.0016657412548582995,0.00497077186145467,-0.0027335584499114107,-0.036446469248291646,0.01095420351062426,0.0033930403219442073,0.005630630630630629,0.01298182544437787,0.0023473156363402747,,,,,,
2018-05-15,-0.00028715003589385724,-0.003986229389381979,0.008125846442337714,-0.021373510861948053,-0.03893214682981094,0.00793368154479257,-0.005965817478232882,-0.030732860520094496,0.0010182767624020705,0.009633532557407953,-0.03751399776035824,-0.02208201892744477,-4.343695880859588e-05,,,,,,
2018-05-16,0.007180812868016639,0.0005457522284881833,-0.002790120905239224,-0.05442176870748294,-0.03182870370370372,-0.007095887722053162,-0.035685320356853234,0.009756097560975618,0.004512376431309972,-0.001908322623359271,-0.12041884816753934,-0.019758064516129048,-0.011024023570295305,,,,,,
2018-05-17,-0.008983316697561583,-0.019181818181818078,0.0027979274611400484,-0.015524422567209428,-0.012552301255230214,0.002184506805579023,-0.004205214465937801,0.019323671497584627,-0.005842334856668074,-0.008350241922896906,0.011243386243386277,-0.0016454134101193674,-0.00413831560815292,,,,,,
2018-05-18,-0.006187050359712121,-0.012141996477894268,-0.00888705177224347,-0.02538461538461534,-0.001210653753026536,-0.007693218132323265,-0.033445945945945854,-0.028436018957346043,0.008175098597435149,0.018651137168489873,-0.022236756049705764,-0.015863205603625863,-0.007601500356679947,,,,,,
2018-05-21,0.020124511365281483,-0.011352974291611861,-0.022416849129392125,0.02525651144435681,-0.019393939393939297,-0.009492286895674384,0.011184900384480834,-0.018292682926829285,-0.002616580310880856,-0.013712917181705864,0.04548494983277607,0.023445677203265625,-0.004823076566340512,,,,,,
2018-05-22,-0.01603746806698847,-0.006738160766821766,0.003306313993174159,0.023094688221708903,0.017305315203955285,-0.0015855016908672415,0.003456619426201124,0.02608695652173898,-0.010909374269461591,-0.010927035600986956,0.04350607805502227,0.03865821231335653,0.0010446277397206938,,,,,,
2018-05-23,0.022933794893985393,-0.005828396713166373,0.05442755394918675,0.02784048156508634,-0.0006075334143377242,-0.01125684707774266,0.006028246641405444,-0.020581113801452666,-0.0264187609968749,-0.005820860061772515,-0.012262415695892037,0.03662859393461981,-0.0035980712010769134,,,,,,
2018-05-24,-0.017484489565707917,0.027294569918308698,-0.03780623046678089,0.016471449487554857,0.007902735562310026,0.009402795425667021,0.019346002396849693,-0.009888751545117591,0.00919806867531614,0.016011470904528702,0.019242706393544307,0.02013677811550152,0.012920017364254077,,,,,,
2018-05-25,-0.0011481056257175437,0.007577883805781616,0.0123637887678123,0.01764494058336341,0.018094089264173663,0.01143001007049338,-0.006886126973463247,0.019975031210986316,0.023654247073288115,0.015994354933552835,0.015225334957368997,-0.005772811918063336,0.00986862335106542,,,,,,
2018-05-28,-0.014224137931034497,0.014206128133704699,0.00300144897536736,0.029016277423920656,0.027251184834123254,0.016677453079105842,0.0121765601217656,0.030599755201958345,-0.0002611034230658449,0.0010032025311572657,0.06418716256748658,0.01910470125491681,0.012967413996205268,,,,,,
2018-05-29,-0.004081037749599337,0.002929598095761321,-0.009906098441853306,-0.03438789546079779,0.0011534025374855261,-0.004700812848888569,-0.031244778613199742,-0.029691211401425166,-0.019405051059050993,-0.009944879158154452,-0.0343855693348365,-0.02848741040249958,-0.013505922579069463,,,,,,
2018-05-30,0.008927264744621688,-0.011136467366499314,-0.020531526836894298,-0.013888888888889062,-0.008064516129032251,0.007753616058250534,-0.017247326664367013,-0.019583843329253448,0.0040217333404357625,0.014794627214327338,0.005253940455341333,0.010783200908058843,0.002780443956914569,,,,,,
2018-05-31,0.011459239918769848,0.00784639527370068,0.0012768674185996698,-0.011556518598772048,-0.015098722415795574,0.04446484016481467,0.003159003159003193,0.01622971285892638,0.037456561530095245,0.024055246499136596,-0.028455284552845406,0.008983717012914116,0.02386830650491123,,,,,,
2018-06-01,0.0001434102968593809,-0.016944495328814813,0.009776833156216913,0.00073072707343802,-0.021226415094339535,-0.013480163033317227,0.012246326102169247,0.0012285012285011554,-0.020481219156715857,-0.012438183725460794,-0.008368200836820106,-0.01057317751808573,-0.009771406949050765,,,,,,
2018-06-04,0.0022942357327215834,0.0007453647628807847,-0.002420543043569867,-0.03943044906900317,-0.02168674698795181,-0.030512650431156918,-0.008814379536813077,-0.03926380368098159,-0.006891510911558929,-0.01066009104704091,0.003013863773357439,-0.013873265841769733,-0.016305895222681777,,,,,,
2018-06-05,-0.015021459227467782,-0.011451447723675567,-0.00822871610929421,-0.02888635499809966,0.012931034482758674,0.008503567588700855,-0.009241499564080158,-0.02043422733077893,-0.0014719798128483008,0.0005751754285057142,-0.006610576923076872,0.0020912547528517678,-0.00024945206235915673,,,,,,
2018-06-06,0.014814814814814836,0.0009417969485778777,0.05456866290820117,0.019569471624266255,0.012158054711246091,-0.0030238418298118575,-0.0007039774727209958,0.06910039113428934,0.010740233758028683,0.008431056947957316,0.024803387779794184,0.02504268639726792,0.00444173555293137,,,,,,
2018-06-07,0.008587376556461912,0.020700037636432134,0.004740770627395641,0.008829174664107597,0.03423423423423411,0.0023525294552240172,0.024656569214512203,0.025609756097561,-0.010079174914053524,-0.003990271338450979,0.016528925619834656,-0.001850823616509345,0.0056963849572961855,,,,,,
2018-06-08,-0.006811409110259792,-0.009218289085545672,0.00010039152695506814,0.006468797564687989,0.005807200929152101,-0.006226360197846836,-0.009109659676864834,-0.003567181926278251,-0.006182746191691457,0.006028463504902826,0.05052264808362383,0.012423511959948064,-0.002505863985700185,,,,,,
2018-06-11,-0.0060008572653235115,0.0047450688500187965,0.028307568761293034,0.01096408317580333,0.012124711316397363,-0.00344497794433396,-0.006418039895923711,0.005966587112171906,0.008524381849949636,0.0037926195623316783,0.012714206744057321,0.00366300366300365,8.317155835158019e-05,,,,,,
2018-06-12,0.036078769584591,-0.005185665339383361,0.015618898867629794,-0.002617801047120394,0.00912721049629206,0.000754051804338296,0.0034916201117318746,0.018979833926453304,0.02622322553548928,0.004496165035704935,0.0016375545851528006,0.032299270072992714,0.005804513949923429,,,,,,
2018-06-13,-0.007907880133185219,0.006515870799590484,0.029796232218377572,0.025496812898387677,-0.01921989824759751,-0.006067011116330012,0.011656228253305478,0.018626309662397977,-0.004757641642153754,-0.002745806063341516,-0.004904632152588628,0.017146897648930404,0.0013417471276464532,,,,,,
2018-06-14,0.0078310725772619,-0.015999260149819672,0.021467239126376603,-0.011700182815356452,-0.011527377521613813,0.002933879415587093,-0.020636285468615623,0.00914285714285712,0.009226657071628619,0.005280428469052856,0.004381161007667167,-0.017726798748696426,-0.0030233308811385973,,,,,,
2018-06-15,-0.012349105036769892,-0.006109022556391008,0.00539108187134496,-0.028486866444691006,-0.02157434402332359,-0.003828408756258117,-0.007901668129938533,-0.020385050962627327,0.002011816237139641,0.0055153266048848515,-0.02017448200654315,-0.018223637650389368,-0.005453227795085058,,,,,,
2018-06-18,0.0009834223096376604,-0.011725768321513064,0.0032718349541036584,-0.006854531607006886,0.0011918951132299238,-0.005143870713441023,0.03716814159292037,-0.01965317919075149,0.00030497877856006106,-0.01843283582089561,-0.015025041736226985,-0.0021625518111370035,-0.00030661609393811684,,,,,,
2018-06-19,0.0056140350877194045,-0.010238254712467532,-0.03215871002808224,-0.019555214723926517,-0.014285714285714346,0.0021494086649893607,-0.0006825938566552558,-0.02948113207547165,-0.01852181203790748,-0.009161408043792285,-0.019209039548022666,-0.015351273252663944,-0.005435585191580161,,,,,,
2018-06-20,-0.010746685275645596,0.0036736272235111667,0.010295769374766062,-0.02150958154086824,0.008454106280193274,0.0161304670126019,0.00136612021857907,0.025516403402187304,0.01858659073259128,0.01638212161902919,-0.006912442396313279,0.002567865003668235,0.011115235620532404,,,,,,
2018-06-21,-0.02610045146726858,-0.011654787131573974,-0.003983694645173452,-0.02478017585931247,-0.014371257485029987,0.0007100683805578711,0.016200545702591995,0.007109004739336511,-0.0035071668191521965,-0.008040163068095962,-0.0324825986078886,-0.01701427003293099,-0.002287472183208683,,,,,,
2018-06-22,-0.014486455164421264,0.024559009843095225,-0.0026974234954886267,-0.004098360655737654,0.007290400972053579,0.012519440124416858,0.009061923141466588,-0.010588235294117676,-0.0036980362152512214,0.005669926557327232,-0.017985611510791366,0.016378187232458652,0.01018607802030047,-0.003232585166210164,-0.0002719341459955925,-0.009004354108787839,0.001724260770203095,0.006121274500001659,-0.002798723932708357
2018-06-25,0.01264148169925039,-0.01988014838771035,-0.0029845178138407924,-0.03868312757201653,-0.001809408926417455,0.005558328853390693,-0.03642108764343921,0.0047562425683711496,0.008549852809420111,0.004994702588164035,-0.025641025641025772,-0.016846731367881396,-0.0058710681309155355,0.011350426893905481,0.011804005568169802,0.0035109659537006267,-0.0006747579152975134,-1.961443372309709e-06,-0.0003764405867057209
2018-06-26,-0.0034838147771809602,-0.0019409937888198447,-0.005612722170252549,0.010702054794520466,0.009063444108761365,-0.0005919023933861345,-0.005522954780807665,-0.013017751479289852,0.0067768217467447656,0.0013930722891566383,0.0006265664160400863,-0.003911342894393766,-0.00030064224700010467,0.0003049493759599194,-0.0011851316460849124,0.002448649771803205,-0.001876028223083623,0.002312652475372608,0.0006574304751263012
2018-06-27,-0.025200291332847735,-0.012349280435628218,-0.01439322671683907,-0.02456586192291399,-0.008982035928143728,0.009027081243731194,-0.03141270392224926,-0.017985611510791366,-0.007084152674834865,-0.0042485994661051185,-0.038822792736380674,-0.021316379955123366,-0.006702579158474831,-0.016211735570415692,-0.004688112215131351,0.005327254383391453,-0.008388285937261776,0.003718233359339287,0.0019927270075059374
2018-06-28,-0.009264793783622327,-0.006399527419513662,-0.022239190607998394,-0.018671298306556672,-0.050151057401812804,0.008643377828268628,-0.027414441856298266,-0.04029304029304048,-0.0008378824425543385,0.01125207672557016,-0.051465798045602695,-0.01795949560565524,-0.003739110031260262,-0.020686151820052692,-0.007555787333280354,-0.00905334732972774,0.005384618463330245,-0.003664888773288355,-0.008589113727881374
2018-06-29,-0.01101055806938156,0.012286959968291766,0.02801639984381077,-0.00309734513274329,0.041348600508905875,-0.01052157344921767,0.014738393515106862,-0.011450381679389166,-0.01799146167920307,0.002875065342394345,0.046016483516483575,0.00914396887159552,0.0015042963615781169,-0.013088038329001834,-0.008260074544867442,0.004539773352592359,0.008390201784303405,0.004841941702992032,0.008369165868598717
2018-07-02,0.013725789232880814,0.0028386844166012892,0.002089070363688217,0.008877052818464293,-0.006719609040928498,-0.01668532184932925,0.0072621641249093205,-0.006435006435006385,0.00859124314253168,-0.0037231468036784676,0.02626395272488513,-0.001927896664738804,-0.005078856934782827,0.0038798203694437633,0.004714011712372884,-0.0028604648954400342,-0.008428462656696991,-0.0031045800848915443,-0.004438170077718249
2018-07-03,0.008876184744997628,-0.0013665202537822552,0.059888183454941846,-0.005719313682358118,0.024600246002460135,-0.0014759364479131065,-0.016222062004325855,0.015544041450777257,0.0011288998357963376,0.011360663701932117,-0.012795905310300726,-0.005215375700212577,-0.0009988448473712275,0.003435618386375867,0.007913132183008589,0.01601097479949268,-0.002246186825201736,-0.011294483279726573,0.0020349870040715576
2018-07-04,0.014315538323889099,0.006255497996285886,-0.019311578006258268,0.0008849557522123686,0.0024009603841537164,0.016114385083566773,0.001282521069989162,0.005102040816326481,0.012967708867247518,0.008942098067472148,-0.013609850939727997,-0.0001941747572815622,0.008771528119645433,-0.0005426837673691079,0.010270715523721828,-0.007226207205912219,0.004294664891015776,0.0011708203072839424,-0.0017554286824272695
2018-07-05,-0.01617171420170538,-0.0072850898494414285,-0.015315890236120122,0.0013262599469496816,-0.016167664670658666,0.009602768639829673,-0.006221408966148201,-0.026649746192893287,-0.005996053230784781,-0.0001831166453030164,-0.007227332457293012,-0.0038842493688094892,0.002623520132254198,-0.008541711892513609,-0.0008007429127693971,-0.008610881593154155,-0.0037579169177018967,0.0030738063825588337,0.0012319009795716469
2018-07-06,0.015092647937836157,0.00528375733855202,0.0078696416998425,0.020309050772626902,-0.00791235544735247,-0.004058839040192996,-0.005523844595838656,0.014341590612777066,-0.0025706940874036244,0.004542124542124659,0.018530774321641408,0.00292454669526232,-0.00035655937185186115,0.006174571933819466,0.0008111675646312769,0.005117275351206639,0.0038865756768133976,0.00010062475241931653,0.0037873668003484654
2018-07-09,-0.06123951126159266,0.0224839400428265,0.025078081940106633,0.012548680225010767,0.04110429447852759,0.004964210406876113,0.004258470653582647,0.0,-0.0005613963458201976,0.010137106184364031,0.011046133853151341,0.016912908242612934,0.009792838715400043,0.01603075851533442,0.0028593119822246573,-0.006919758616129805,0.0206988916762007,-0.00518615571474326,-0.002098962857192262
2018-07-10,0.002352203230359118,0.013898143741075675,0.03951967022134584,0.02136752136752129,-0.016499705362404193,0.009766470333640864,0.008112094395280156,0.01413881748071999,-0.011847010161875171,-0.009349505450869877,0.0006426735218507673,0.008411393614987439,0.0052797225015230875,-0.009315540179236225,0.002520904378735547,-0.005063894821745255,7.894551308383738e-05,0.010983411315702664,-0.007096501015251551
2018-07-11,-0.002190237797246697,0.007511031827997394,-0.02172413793103456,-0.02761506276150627,-0.017974835230677,0.0008665672754379905,-0.017008046817849176,0.0,-0.010490413932096487,0.010785992785045329,-0.029543994861913947,-0.01763033175355444,-0.0029132296320257822,0.01475824508840651,-0.002870279786672972,0.003781136008603364,-0.0033017376902559855,0.006194753636251377,0.0025533649634766715
2018-07-12,0.016933207902163794,0.0033547665641600055,-0.007490306661966817,0.02796901893287429,-0.02501525320317266,0.008229916304357765,0.013209302325581485,-0.006337135614702172,0.012194485063714344,0.0020548685965606772,0.007279947054930513,0.014087225009648652,0.007844138990610094,-0.005547999358985417,0.0034852155300784285,-0.006852006463426848,0.012574310974395774,-0.0019134202656501203,0.0025760026960585537
2018-07-13,-0.01896392229417221,-0.028513049131605905,0.010299209802006715,-0.01716199246546668,-0.025031289111389188,0.006906931863301935,-0.016709511568123392,-0.029336734693877653,-0.0074297654980265415,0.010469132249244506,-0.029566360052562413,-0.01902949571836343,-0.0033522591673742497,0.018793779606886718,0.0025250118452738307,0.002610761253331659,-0.0081947443984665,0.003667198475276996,0.003717866794376537
2018-07-16,-0.002043061449002015,-0.0017208413001911227,-0.020388434836101643,-0.03705281090289614,-0.0481386392811296,-0.005520656609656505,-0.031746031746031744,-0.05124835742444145,-0.000519818063677735,0.0029195001246129504,0.0,-0.023860329776915656,-0.009509595911783353,0.026102305521131332,-0.002550003931542503,-0.005487839310477959,0.0011055236233568427,-0.0042165104209284975,0.006737776214151657
2018-07-17,0.0,0.03026240183872808,0.009688705481295301,0.0685537372843874,0.19082939986513803,0.0036424665492471586,0.027772420443587187,0.037396121883656486,-0.00923156936679237,-0.005573502786751505,0.06567366283006115,0.029610492845786984,0.012305189694075569,0.04843115840340956,0.0015736990511078352,0.0016029023433607387,0.00842783137812062,0.006953012532878685,0.011264227827667875
2018-07-18,0.0015748031496063408,-0.021100576315300268,0.06708129720124378,-0.026076158940397276,-0.026613816534541312,-0.00025726308825979594,-0.014073935072246191,-0.01602136181575442,-0.006535433070866126,-0.0014636584321005008,-0.044472681067344366,0.0019301293186644308,-0.0047096982016504585,-0.012234767303515724,0.002265557156979381,-0.017533794715024194,-0.008573783619170714,-0.011746366829322213,-0.0063149906481676146
2018-07-19,-0.010220125786163492,0.00047478871901995845,0.02830974188176527,0.020399490012749544,-0.0011634671320536194,0.00454921422663368,-0.0057099352874000475,0.0027137042062415073,-0.0022720667881958034,-0.03657359407958238,0.0013297872340425343,0.002504334424966226,-0.0033946036033020155,0.006127784252240648,-0.00856467148980577,0.006342301096474808,0.0026198708787817772,0.002334397850878082,-0.010194638375072819
2018-07-20,0.003971405877680745,0.01309794988610502,0.11319838056680154,0.0016659725114536172,-0.0011648223645893685,0.0013540094231736521,0.017611026033690802,-0.0027063599458728715,0.007573149741824325,-0.010464598485973031,0.0033200531208499307,0.004996156802459684,0.0031187417528784067,-0.011246645052748345,0.0020249421850463134,-0.015142544894743022,-0.009846671913651593,0.019514118582962012,-0.003563609043409247
2018-07-23,0.01566455696202529,0.012460183623758558,-0.009019493744544582,0.05031185031185026,0.024489795918367196,-0.01490137319214635,0.03668171557562072,0.023066485753052923,0.019762949725368628,0.002812570314257856,0.045003309066843133,0.018546845124283173,0.005021731688075848,-0.026004592812955137,-0.0015321678312969985,-0.004267595331938097,-0.01150621420326425,-0.0018847086358554958,-0.002146455660251511
2018-07-24,-0.0014020875525782017,0.010641251040991895,0.0403699354081033,0.04948535233570883,-0.0017074558907227422,0.001539574483871542,-0.004354926510615087,0.02652519893899208,0.003736824472334588,-0.01854829662316293,0.004433185560481334,0.0018772292096864707,-0.001249622799043948,0.013185258687503996,0.0023114298537233293,0.007273638102825753,0.007176112652837198,0.0048508730855302854,0.0026525585161184108
2018-07-25,-0.005928237129485092,-0.025361655374473546,-0.01919006631861153,-0.0056582421727650045,-0.009122006841505104,0.004907952735489163,0.0010934937124109645,-0.007751937984496249,0.00906336654000195,0.0020194322728139813,-0.0006305170239596647,0.018737118231215932,0.0021094074381635686,0.0035223863083439087,0.0033044494536401373,-0.0015041929482895408,0.0022413516758694294,-0.001387488918989682,0.012600977717837197
2018-07-26,0.004394224733207608,0.017660873649600672,-0.0440224428139836,0.05349013657056134,0.015535097813578869,0.010247147938590828,0.040050973966866854,-0.005208333333333259,-0.002391796646395772,-0.0027758764925089885,0.02018927444794949,0.058304211881552215,0.013876506124381738,-0.0275522946335742,-0.001975929713257419,-0.012972742148348555,0.01360347575212522,-0.009393417041606884,0.0009681580382867637
2018-07-27,-0.005624999999999991,0.021416043570571475,0.033935289691497283,-0.007202016564638147,0.028895184135977248,0.004350998814193208,0.026430946963066804,0.028795811518324443,0.010814395388578646,-0.00011439466158258416,0.014223871366728646,-0.003302050747306162,0.008319224706637929,-0.013893792539953704,0.004171360411352639,0.0038197716564698806,-0.009227523339760546,0.0021004599121417808,-0.007035352705381189
2018-07-30,0.006128221244500187,0.029643018526886555,0.004293719525507722,0.10301051867972455,-0.005506607929515406,-0.014640304431144169,0.048260572987721906,0.05089058524173029,-0.0057278393177058184,-0.004461902219510261,0.04756097560975614,0.03714036617262417,0.007534087948354085,-0.040183362015909455,0.004640687076183266,-0.003488793427011075,-0.008922316451430433,0.004451983805052705,-0.004138615612947991
2018-07-31,0.005622364516632894,-0.03379267971561484,0.016449275362318883,0.008549819138441217,-0.01439645625692132,0.004424167012304636,-0.01008622092077438,-0.030266343825665842,0.012663688965587339,0.001225818808657353,-0.00931315483119921,-0.013113651647612579,-0.0028176247907880647,-0.013021399520820275,0.001771859794090042,-0.0065197670743909865,-0.000413605952316428,0.0005835294512183751,0.013078284856306749
2018-08-01,0.0004659108557230063,-0.009538517441860517,0.007984601126399093,-0.020541245516791706,-0.01573033707865179,-0.009543473273686653,-0.0162695152013147,-0.012484394506866447,0.00310753577425249,0.0044764127482115335,0.027027027027027195,0.005451448040886042,-0.006034760653576776,0.005401741933416971,-0.0016475650221008877,-0.0030525062370951816,-0.0017266150271533828,-0.007436475140644325,0.0034982564177119366
